Date,Voltage,index
2015-11-13 12:54:07,4.25487184524536,1323
2015-11-13 12:54:17,3.36586046218872,1324
2015-11-13 12:54:27,3.30465364456177,1325
2015-11-13 12:54:37,3.23450994491577,1326
2015-11-13 12:54:47,3.16336011886597,1327
2015-11-13 12:54:57,3.08492040634155,1328
2015-11-13 12:55:07,2.99998903274536,1329
2015-11-13 12:55:17,3.82463979721069,1330
2015-11-13 12:55:27,3.84508180618286,1331
2015-11-13 12:55:37,3.8494725227356,1332
2015-11-13 12:55:47,4.20007276535034,1333
2015-11-13 12:55:57,4.29237031936646,1334
2015-11-13 12:56:07,4.31907033920288,1335
2015-11-13 12:56:17,4.35460996627808,1336
2015-11-13 12:56:27,4.40002775192261,1337
2015-11-13 12:56:37,4.40001821517944,1338
2015-11-13 12:56:47,4.39999055862427,1339
2015-11-13 12:56:57,4.39998579025269,1340
2015-11-13 12:57:07,4.40001153945923,1341
2015-11-13 12:57:17,4.39997053146362,1342
2015-11-13 12:57:27,4.39999628067017,1343
2015-11-13 12:57:37,4.40006494522095,1344
2015-11-13 12:57:47,4.3999514579773,1345
2015-11-13 12:57:57,4.40003252029419,1346
2015-11-13 12:58:07,4.40001058578491,1347
2015-11-13 12:58:17,4.39996290206909,1348
2015-11-13 12:58:27,4.40002965927124,1349
2015-11-13 12:58:37,4.40004301071167,1350
2015-11-13 12:58:47,4.39999914169312,1351
2015-11-13 12:58:57,4.39998292922974,1352
2015-11-13 12:59:07,4.39998579025269,1353
2015-11-13 12:59:17,4.40000295639038,1354
2015-11-13 12:59:27,4.40003728866577,1355
2015-11-13 12:59:37,4.40003538131714,1356
2015-11-13 12:59:47,4.27198839187622,1357
2015-11-13 12:59:57,4.25896883010864,1358
2015-11-13 13:00:07,4.25560617446899,1359
2015-11-13 13:00:17,3.36642980575562,1360
2015-11-13 13:00:27,3.308509349823,1361
2015-11-13 13:00:37,3.23636770248413,1362
2015-11-13 13:00:47,3.16343259811401,1363
2015-11-13 13:00:57,3.0860857963562,1364
2015-11-13 13:01:07,2.99996328353882,1365
2015-11-13 13:01:17,3.82475423812866,1366
2015-11-13 13:01:27,3.84524965286255,1367
2015-11-13 13:01:37,3.84963941574097,1368
2015-11-13 13:01:47,4.20010995864868,1369
2015-11-13 13:01:57,4.29229879379272,1370
2015-11-13 13:02:07,4.31711912155151,1371
2015-11-13 13:02:17,4.35136651992798,1372
2015-11-13 13:02:27,4.39989709854126,1373
2015-11-13 13:02:37,4.39998769760132,1374
2015-11-13 13:02:47,4.40004205703735,1375
2015-11-13 13:02:57,4.39995527267456,1376
2015-11-13 13:03:07,4.39999055862427,1377
2015-11-13 13:03:18,4.4000563621521,1378
2015-11-13 13:03:28,4.40000200271606,1379
2015-11-13 13:03:38,4.39998388290405,1380
2015-11-13 13:03:48,4.40000581741333,1381
2015-11-13 13:03:58,4.40003252029419,1382
2015-11-13 13:04:08,4.40006875991821,1383
2015-11-13 13:04:18,4.39996194839478,1384
2015-11-13 13:04:28,4.39992952346802,1385
2015-11-13 13:04:38,4.40004682540894,1386
2015-11-13 13:04:48,4.40001916885376,1387
2015-11-13 13:04:58,4.40003252029419,1388
2015-11-13 13:05:08,4.40001916885376,1389
2015-11-13 13:05:18,4.39999628067017,1390
2015-11-13 13:05:28,4.39997243881226,1391
2015-11-13 13:05:38,4.27026128768921,1392
2015-11-13 13:05:48,4.25688314437866,1393
2015-11-13 13:05:58,4.25355958938599,1394
2015-11-13 13:06:08,3.36325883865356,1395
2015-11-13 13:06:18,3.30480623245239,1396
2015-11-13 13:06:28,3.23171663284302,1397
2015-11-13 13:06:38,3.15898370742798,1398
2015-11-13 13:06:48,3.07934713363647,1399
2015-11-13 13:06:58,2.99999189376831,1400
2015-11-13 13:07:08,3.82464075088501,1401
2015-11-13 13:07:18,3.8451189994812,1402
2015-11-13 13:07:28,3.84940671920776,1403
2015-11-13 13:07:38,4.20002698898315,1404
2015-11-13 13:07:48,4.28964567184448,1405
2015-11-13 13:07:58,4.31479597091675,1406
2015-11-13 13:08:08,4.34954977035522,1407
2015-11-13 13:08:18,4.39916563034058,1408
2015-11-13 13:08:28,4.40003824234009,1409
2015-11-13 13:08:38,4.39997053146362,1410
2015-11-13 13:08:48,4.39998483657837,1411
2015-11-13 13:08:58,4.40003538131714,1412
2015-11-13 13:09:08,4.40004396438599,1413
2015-11-13 13:09:18,4.39999723434448,1414
2015-11-13 13:09:28,4.40000295639038,1415
2015-11-13 13:09:38,4.40000200271606,1416
2015-11-13 13:09:48,4.39996480941772,1417
2015-11-13 13:09:58,4.4000096321106,1418
2015-11-13 13:10:08,4.39999914169312,1419
2015-11-13 13:10:18,4.40003538131714,1420
2015-11-13 13:10:28,4.39998865127564,1421
2015-11-13 13:10:38,4.39998960494995,1422
2015-11-13 13:10:48,4.40003538131714,1423
2015-11-13 13:10:58,4.39996862411499,1424
